scenario,scenario_name,tier,tier_label,year,from_node_id,to_node_id,flow_methanol_10kt,edge_spare_capacity_10kt,flow_to_spare_pct,edge_distance_km,segment_count,avg_unit_cost,segment_ids,edge_desc
S8,均等型,high,高档,2055,N065,N067,200.6675,555.6486045010747,36.11410131771722,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S8,均等型,high,高档,2055,N067,N007,2.1449,630.8494065855263,0.34000190498858923,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S8,均等型,high,高档,2055,N067,N053,198.5226,587.5589068210993,33.787693062824495,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S8,均等型,high,高档,2055,N078,N144,3.7843,462.4711199539185,0.8182781230484348,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S8,均等型,high,高档,2055,N084,N055,234.6624,234.66241741988162,99.99999257662057,106.86955196721219,1,3683.999446012655,S017,大港-济南-枣庄成品油管道:沧州->德州
S8,均等型,high,高档,2055,N086,N065,200.6675,555.6486045010747,36.11410131771722,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S8,均等型,high,高档,2055,N089,N086,200.6675,544.9010977779958,36.82640773129001,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S8,均等型,high,高档,2055,N132,N133,79.7129,800.0,9.9641125,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S8,均等型,high,高档,2055,N133,N078,41.8432,909.0684057891873,4.602865937649078,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S8,均等型,high,高档,2055,N140,N036,59.3111,1161.8540670875645,5.104866581796796,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
S8,均等型,high,高档,2060,N018,N057,100.0946,695.8883450140861,14.383715536717876,597.290904615042,1,4186.0,S034,兰成渝成品油管道:兰州->成都
S8,均等型,high,高档,2060,N053,N046,76.0254,639.9646516167563,11.879624883645592,68.2755770992949,1,1541.0,S116,鲁皖一期管道:徐州->宿州
S8,均等型,high,高档,2060,N055,N089,208.5887,276.37402868051674,75.47333625950962,104.77585623653098,1,2230.2716724347965,S018,大港-济南-枣庄成品油管道:德州->济南
S8,均等型,high,高档,2060,N065,N067,207.249,626.2609051227721,33.09307643263648,94.47876262249402,1,1672.0,S114,鲁皖一期管道:曲阜->枣庄
S8,均等型,high,高档,2060,N067,N007,2.1069,649.5345123877524,0.3243707547201502,99.71124775590306,1,1699.0,S118,鲁皖一期管道:枣庄->临沂
S8,均等型,high,高档,2060,N067,N053,205.1421,633.6292689510332,32.37572979221915,67.88353726217804,1,1539.0,S115,鲁皖一期管道:枣庄->徐州
S8,均等型,high,高档,2060,N078,N144,0.2545,500.0,0.0509,294.48902906980624,1,2672.0,S015,兰郑长成品油管道:武汉->长沙
S8,均等型,high,高档,2060,N084,N055,235.58,270.05372385270437,87.23449417364547,106.86955196721219,1,2664.5104423125904,S017,大港-济南-枣庄成品油管道:沧州->德州
S8,均等型,high,高档,2060,N086,N065,207.249,626.2609051227721,33.09307643263648,98.00774338545631,1,1690.0,S113,鲁皖一期管道:泰安->曲阜
S8,均等型,high,高档,2060,N089,N086,207.249,623.6266925275847,33.232862301004346,50.398245413639174,1,1452.0,S112,鲁皖一期管道:济南->泰安
S8,均等型,high,高档,2060,N132,N133,70.5093,800.0,8.8136625,224.7582135830768,1,2324.0,S032,抚顺-锦州-郑州成品油管道:邯郸->郑州
S8,均等型,high,高档,2060,N133,N078,37.7743,995.2883117109299,3.7953123286522743,465.89075796209175,1,3529.0,S014,兰郑长成品油管道:郑州->武汉
S8,均等型,high,高档,2060,N140,N036,66.3851,1242.5970991866527,5.342447688269403,414.53635969453006,1,3273.0,S029,抚顺-锦州-郑州成品油管道:锦州->固安
